Date,User Id,Tweet,Link,User Profile
6/24/2014 11:08:39 PM,DarioRmro,"#ismailov#mustafa#kamal#model#from#azerbaijan#baku#austria #vienna #tirol #innsbruck #mkimperium #tissot #breitli... http://t.co/Xw06b98mOs",https://twitter.com/DarioRmro/status/481453860029206528,https://twitter.com/DarioRmro
6/24/2014 11:08:02 PM,LeoBas_to,"#ismailov#mustafa#kamal#model#from#azerbaijan#baku#austria #vienna #tirol #innsbruck #mkimperium #tissot #breitli... http://t.co/MZl7IIMCI5",https://twitter.com/LeoBas_to/status/481453702486958080,https://twitter.com/LeoBas_to
6/24/2014 11:07:14 PM,AlbertoMnts,"#ismailov#mustafa#kamal#model#from#azerbaijan#baku#austria #vienna #tirol #innsbruck #mkimperium #tissot #breitli... http://t.co/cLs4dOYMEg",https://twitter.com/AlbertoMnts/status/481453501365891072,https://twitter.com/AlbertoMnts
6/24/2014 11:07:13 PM,AaronCbrr,"#ismailov#mustafa#kamal#model#from#azerbaijan#baku#austria #vienna #tirol #innsbruck #mkimperium #tissot #breitli... http://t.co/SKkxIz53RU",https://twitter.com/AaronCbrr/status/481453499449094144,https://twitter.com/AaronCbrr
6/24/2014 11:06:36 PM,Renesalas_,"#ismailov#mustafa#kamal#model#from#azerbaijan#baku#austria #vienna #tirol #innsbruck #mkimperium #tissot #breitli... http://t.co/WR7MoHy9zG",https://twitter.com/Renesalas_/status/481453343790100480,https://twitter.com/Renesalas_
6/24/2014 11:05:02 PM,smartclockco,"#tissot conoce más: http://t.co/BTwDg8CXxG http://t.co/1zN4dZRHJe",https://twitter.com/smartclockco/status/481452949097701376,https://twitter.com/smartclockco
6/24/2014 10:57:01 PM,deapacelli,"Tissot T71.3.608.22 http://t.co/jzHwBT5Z0B #Tissot",https://twitter.com/deapacelli/status/481450931968831488,https://twitter.com/deapacelli
6/24/2014 10:22:02 PM,frapacelli,"Tissot T71.2.438.23 http://t.co/HJZsMX4Fge #Tissot",https://twitter.com/frapacelli/status/481442126287601665,https://twitter.com/frapacelli
6/24/2014 10:01:21 PM,JEWELRESOURCES,"Tissot PRC 200 ASIAN GAMES 2014 QUARTZ WATCH Ref. T055.417.11.057.01 #tissot #watches #watch http://t.co/byydGtnfcl",https://twitter.com/JEWELRESOURCES/status/481436919780237314,https://twitter.com/JEWELRESOURCES
6/24/2014 8:20:33 PM,HowardRoper,"Watches4U: #Tissot Couturier Ladies Diamonds Black Quartz T0352106605100 http://t.co/c3X8QNne0j",https://twitter.com/HowardRoper/status/481411553669836800,https://twitter.com/HowardRoper
6/24/2014 6:58:37 PM,Kartulistiwa,"RT @TISSOT: #Spring into gear with #Tissot! Welcome the warm weather with our bold timepieces that can fit into any style. http://t.co/gemT…",https://twitter.com/Kartulistiwa/status/481390936870498304,https://twitter.com/Kartulistiwa
